datetime,AAVEEUR,ADAEUR,ALGOEUR,ANKREUR,ANTEUR,ATOMEUR,AXSEUR,BADGEREUR,BALEUR,BANDEUR,BATEUR,BCHEUR,BNTEUR,DYDXEUR,CHZEUR,COMPEUR,CQTEUR,CRVEUR,CTSIEUR,DAIEUR,DASHEUR,DOTEUR,ENJEUR,EOSEUR,EWTEUR,FILEUR,FLOWEUR,GHSTEUR,GNOEUR,GRTEUR,ICXEUR,INJEUR,KAREUR,KAVAEUR,KEEPEUR,KNCEUR,KSMEUR,LINKEUR,LPTEUR,LRCEUR,LSKEUR,MANAEUR,MATICEUR,MINAEUR,MIREUR,MKREUR,MOVREUR,NANOEUR,OCEANEUR,OGNEUR,OMGEUR,OXTEUR,PAXGEUR,PERPEUR,QTUMEUR,RARIEUR,RENEUR,REPV2EUR,SANDEUR,SCEUR,SDNEUR,SNXEUR,SOLEUR,SRMEUR,STORJEUR,SUSHIEUR,TRXEUR,UNIEUR,WAVESEUR,DOGEEUR,ETCEUR,ETHEUR,LTCEUR,MLNEUR,REPEUR,XTZEUR,XBTEUR,XLMEUR,XMREUR,XRPEUR,ZECEUR,YFIEUR,ZRXEUR
2021-09-17,326.5,2.0568,1.73259,0.08345,5.1312,31.5444,56.821,17.63,23.5,8.384,0.6583,543.56,3.574,13.135,0.2853,358.52,1.097,2.639,0.5677,0.85016,177.173,30.2053,1.412,4.2656,9.358,72.19,17.944,1.4796,242.7,0.72822,1.7243,9.655,9.651,5.4484,0.42413,1.5868,348.43,25.35373,15.72,0.4014,3.154012,0.71336,1.1757,4.84,3.041,2517.5,331.979,4.805444,0.7131,0.957,7.598936,0.31854,1499.29,14.488,10.793,19.07,0.8454,22.548,0.6872,0.01606,5.508,12.439,129.45,8.738,1.21348,12.7,0.098686,22.32,26.3067,0.2057358,49.272,3034.1,157.71,101.605,22.647,5.9066,40617.2,0.281269,224.36,0.9273,117.416,29573.0,0.966
2021-09-18,302.15,2.004178,1.6428,0.0807,5.0167,28.5632,56.5,20.024,22.02,7.678,0.64097,530.3,3.405,14.001,0.2778,342.09,0.996,2.397,0.5413,0.85339,170.191,28.1943,1.379,4.4802,8.926,73.263,17.519,1.4916,236.08,0.6987,1.6093,9.143,8.748,5.244,0.39708,1.5274,329.48,23.66077,16.07,0.3952,3.066392,0.69195,1.2147,4.42,2.988,2349.0,318.4307,4.600774,0.6716,0.8914,7.238449,0.30614,1504.08,13.082,10.59045,17.72,0.8048,22.164,0.6598,0.0155,4.92,10.921,125.99,8.259,1.15882,10.69,0.090008,20.743,24.3273,0.2049019,47.924,2900.26,153.54,95.488,22.316,5.2122,40340.0,0.272557,224.04,0.90904,113.985,28322.0,0.929
2021-09-19,303.32,2.022018,1.76872,0.08151,5.2825,34.823,55.9,19.457,21.58,7.94,0.64426,538.26,3.475,13.731,0.2808,342.86,1.045,2.459,0.5701,0.85337,170.315,29.7512,1.398,4.6678,9.176,71.898,17.627,1.4627,237.08,0.71244,1.6423,9.295,9.454,5.3597,0.40462,1.5416,355.8,24.21573,16.09,0.3908,3.10983,0.70152,1.1664,4.52,3.229,2406.8,334.7851,4.759128,0.6806,0.895,7.521154,0.32166,1506.99,12.711,10.577,18.17,0.8234,22.371,0.6573,0.01625,5.12,10.742,144.51,9.161,1.19336,10.85,0.090234,20.93,24.786,0.2060021,48.566,2932.72,154.72,102.643,22.502,5.4642,41206.1,0.274776,231.3,0.9179,117.617,28684.0,0.943
2021-09-20,290.0,1.946788,1.68336,0.07919,5.0787,37.7566,53.421,17.596,21.13,7.421,0.62977,519.23,3.325,12.142,0.2667,335.85,1.021,2.6,0.5546,0.85317,164.548,28.854,1.333,4.1875,8.703,70.837,17.137,1.4219,225.62,0.69426,1.5333,9.238,8.475,5.1259,0.3761,1.46,337.0,23.35337,15.14,0.3827,3.09,0.673,1.1221,4.6,3.054,2316.3,331.0387,4.693253,0.6491,0.8564,8.235813,0.31223,1503.44,12.193,10.35671,17.08,0.7561,21.563,0.6312,0.01541,4.995,10.957,130.45,8.423,1.14229,10.29,0.088511,20.376,23.0174,0.1987553,46.7,2839.35,149.87,105.05,22.157,5.5557,40296.5,0.267316,221.86,0.8939,112.7,28180.0,0.905
2021-09-21,249.02,1.775697,1.42725,0.068,4.1814,28.9507,46.0,14.5,17.96,6.3,0.55591,462.91,2.982,10.112,0.228,288.19,0.856,2.057,0.46,0.85307,145.157,24.1465,1.12,3.5838,7.309,62.151,14.801,1.3835,207.25,0.59746,1.392,7.422,7.107,4.3812,0.32188,1.25,282.47,20.10975,13.86,0.3413,2.5018,0.58002,0.9684,3.87,2.699,2049.1,255.1588,4.067207,0.5552,0.7023,8.777057,0.28262,1515.56,10.181,8.83238,13.99,0.6329,18.322,0.5341,0.01318,4.17,9.088,113.3,6.855,0.96,8.81,0.077982,17.834,19.6209,0.1778993,41.5,2539.78,134.06,88.434,19.658,4.5269,36673.5,0.240771,198.23,0.7863,100.0,24803.0,0.77
2021-09-22,231.82,1.694642,1.34425,0.06576,3.868,25.9755,43.089,13.914,16.84,5.857,0.51858,431.26,2.819,10.752,0.216,267.09,0.892,1.88,0.4273,0.85317,134.399,22.5131,1.046,3.3167,6.904,59.367,13.428,1.3824,199.88,0.56156,1.2577,6.929,6.806,3.9981,0.29286,1.1803,260.37,18.29797,13.53,0.3208,2.389212,0.52816,0.8947,3.6,2.619,1948.6,258.6606,3.751961,0.5116,0.614,7.265514,0.27177,1522.21,9.635,7.97374,13.0,0.6092,16.595,0.5102,0.01219,4.184,8.145,105.96,6.067,0.8871,7.89,0.075315,16.277,19.1117,0.1712448,39.081,2358.27,126.67,136.015,18.13,4.0009,34748.1,0.227,185.76,0.74574,95.179,23443.0,0.722
2021-09-23,258.56,1.933152,1.57926,0.07383,4.4429,34.0258,53.117,15.94,18.38,6.671,0.58791,468.9,3.102,12.442,0.2479,297.85,0.994,2.095,0.5204,0.85614,150.06,27.0531,1.208,3.683,7.784,63.792,15.079,1.4239,219.97,0.63731,1.4186,7.85,8.166,4.7123,0.33177,1.3231,297.45,20.94226,15.43,0.351,2.759645,0.62465,1.0546,4.04,2.752,2141.1,283.7743,4.252274,0.5852,0.6813,8.193478,0.29917,1514.91,11.83,9.26068,13.91,0.7128,18.718,0.5927,0.01365,4.895,9.364,126.82,7.114,0.98287,9.01,0.084591,18.513,21.1589,0.1922465,43.91,2634.72,138.24,131.205,22.654,4.7797,37292.1,0.250497,209.88,0.85922,103.931,25994.0,0.832
2021-09-24,263.39,1.984208,1.70545,0.07404,4.4377,35.3445,57.917,16.53,18.63,6.889,0.59855,471.06,3.117,11.926,0.2532,319.04,0.935,2.378,0.5493,0.85195,157.54,28.4947,1.259,3.7281,7.743,63.631,15.619,1.41,229.27,0.6256,1.4534,8.232,8.672,5.1553,0.33568,1.3379,305.2,21.65498,15.22,0.349,2.739649,0.64891,1.0451,4.11,2.719,2114.6,270.0,4.352714,0.6201,0.7376,8.419023,0.2972,1495.67,11.215,9.348,13.17,0.7761,18.663,0.626,0.01391,5.273,10.014,127.74,7.345,1.01579,9.07,0.084545,18.315,21.4506,0.1914469,43.725,2687.14,139.69,122.343,20.498,5.2903,38247.6,0.258119,212.47,0.85376,104.495,26676.0,0.846
2021-09-25,239.62,1.946335,1.52606,0.07029,4.0664,36.3738,58.6,15.285,17.23,6.306,0.55868,438.57,2.951,10.358,0.2327,291.43,0.882,2.076,0.4924,0.85412,141.385,26.2973,1.148,3.4419,7.577,54.102,14.366,1.3835,210.88,0.5915,1.3543,7.89,8.414,5.4145,0.30406,1.2555,284.11,19.86862,14.76,0.3229,2.695492,0.60144,0.9626,3.65,2.601,1966.2,272.0,4.043152,0.5742,0.6505,7.822914,0.27523,1501.86,10.407,8.50549,12.14,0.9584,17.394,0.5819,0.01276,4.719,8.977,119.0,6.691,0.93398,8.25,0.078849,16.79,21.6609,0.1787467,40.741,2500.87,129.99,111.954,19.406,5.9729,36575.1,0.240101,199.41,0.8063,94.526,25094.0,0.779
2021-09-26,234.39,1.964776,1.47797,0.06809,4.0587,33.7231,55.723,14.62,17.38,6.298,0.54936,441.5,2.912,11.965,0.2276,283.14,0.82,1.975,0.4971,0.85438,140.57,25.4807,1.143,3.4242,7.86,51.29,14.182,1.3416,207.95,0.58256,1.3117,7.653,7.77,5.0453,0.33572,1.2104,279.5,20.93723,14.76,0.3278,2.671808,0.58772,0.9597,3.54,2.58,1905.6,255.7995,3.951869,0.5741,0.6388,7.65439,0.27029,1498.79,10.193,8.25856,12.61,0.8715,18.692,0.5704,0.01264,4.419,8.689,116.21,6.433,0.93321,8.14,0.077249,16.64,20.5753,0.1780675,40.419,2498.1,129.03,116.625,19.278,5.8305,36477.5,0.23673,201.49,0.80258,94.405,25859.0,0.769
2021-09-27,250.45,1.883548,1.51637,0.06692,3.86,33.9958,55.718,14.025,17.74,6.334,0.54501,429.51,2.995,16.506,0.2229,302.43,0.759,2.167,0.4858,0.85359,138.495,24.6055,1.147,3.3871,7.738,47.442,13.371,1.3602,213.75,0.57296,1.3855,9.143,7.11,4.8165,0.30038,1.2405,275.5,21.00077,14.67,0.3143,2.542388,0.60435,0.9591,3.74,2.494,2000.6,259.7121,3.86193,0.5714,0.626,7.725839,0.2718,1499.91,12.017,8.10221,12.17,0.9885,17.992,0.5584,0.01274,4.324,8.913,115.83,6.488,0.91745,9.71,0.074606,20.501,20.1555,0.1749769,40.031,2611.04,128.44,137.287,19.08,5.5573,36840.9,0.235403,199.56,0.80524,93.985,26121.0,0.759
