date,SOLUSD,USDCUSD,ADAUSD,AVAXUSD,SHIBUSD,DOTUSD,TRXUSD,LINKUSD,WBTCUSD,UNIUSD,MATICUSD,BCHUSD,RNDRUSD,IMXUSD,ICPUSD,FILUSD,NEARUSD,ATOMUSD,DAIUSD,GRTUSD,INJUSD,MKRUSD,PEPEUSD,FETUSD,STXUSD,WIFUSD,XXBTZUSD,XETHZUSD,XXRPZUSD,DOGEUSD,XLTCZUSD,XETCZUSD,XXLMZUSD
2023-03-16 00:00:00,19.73,0.9999,0.325142,15.88,0.00001054,6.1008,0.065408,6.67390,24800.0,5.939,1.1507,126.40,1.5704,1.197,5.184,5.818,1.550,12.8445,0.99987,0.15106,4.073,704.9,,0.3338,0.4587,,25053.7,1677.09,0.36558,0.0726315,79.14,18.795,0.084747
2023-03-17 00:00:00,21.65,1.0000,0.350656,17.70,0.00001116,6.6397,0.067827,7.22609,27385.3,6.424,1.2256,135.52,1.4624,1.537,5.648,6.410,1.616,13.1954,0.99972,0.16374,4.843,729.4,,0.3477,0.4845,,27447.7,1793.22,0.38039,0.0765559,85.69,20.332,0.088083
2023-03-18 00:00:00,21.25,0.9997,0.338007,17.00,0.00001073,6.3232,0.065873,6.93411,26900.0,6.505,1.1726,131.26,1.4668,1.491,5.341,5.889,1.617,12.2365,0.99907,0.15495,4.423,683.8,,0.3360,0.4771,,26964.6,1763.03,0.37448,0.0731391,83.18,20.808,0.085399
2023-03-19 00:00:00,21.92,0.9999,0.345673,17.58,0.00001094,6.4609,0.066625,7.08209,27915.3,6.511,1.1692,135.85,1.3335,1.451,5.421,6.286,1.617,12.3393,1.00000,0.15420,4.288,691.0,,0.3329,0.4804,,28049.9,1785.14,0.38660,0.0746900,84.11,21.128,0.087783
2023-03-20 00:00:00,22.16,0.9979,0.332566,16.64,0.00001046,6.0969,0.065118,7.05558,28295.7,6.181,1.1045,130.18,1.3489,1.252,5.115,5.728,1.499,11.5565,0.99788,0.14893,3.979,667.7,,0.3449,0.5124,,27773.0,1735.84,0.37399,0.0713911,78.19,19.595,0.086383
2023-03-21 00:00:00,22.62,0.9985,0.370700,17.49,0.00001095,6.3855,0.067208,7.40436,28753.0,6.444,1.1547,134.38,1.3739,1.275,5.270,5.932,1.536,11.9430,0.99859,0.15238,4.238,691.0,,0.3339,0.5175,,28154.1,1804.51,0.46841,0.0768617,82.51,21.016,0.096374
2023-03-22 00:00:00,21.43,0.9989,0.360265,16.77,0.00001058,6.0643,0.059838,7.18070,27100.0,6.072,1.1093,126.23,1.3412,1.180,5.089,5.652,1.414,11.3419,0.99905,0.14362,4.141,670.1,,0.3443,0.4885,,27300.0,1737.51,0.42218,0.0739494,87.35,20.084,0.090882
2023-03-23 00:00:00,22.22,0.9992,0.372153,17.56,0.00001086,6.3240,0.065228,7.63215,28132.5,6.259,1.1377,128.84,1.2195,1.210,5.219,5.959,1.416,11.7027,0.99913,0.15244,4.259,680.0,,0.3336,0.4958,,28321.4,1816.15,0.44439,0.0774452,93.77,20.810,0.092571
2023-03-24 00:00:00,20.68,0.9998,0.359834,16.95,0.00001062,6.0241,0.063423,7.20359,27497.6,5.888,1.0973,123.77,1.1516,1.103,4.952,5.558,1.386,11.1896,0.99979,0.14320,4.159,668.1,,0.3409,0.4978,,27491.0,1751.48,0.42571,0.0746111,93.91,20.193,0.088813
2023-03-25 00:00:00,20.44,0.9998,0.351805,16.89,0.00001051,5.9101,0.063677,7.08448,27426.5,5.722,1.0788,125.09,1.2327,1.051,4.897,5.382,1.204,11.1051,0.99955,0.13787,3.837,661.2,,0.3274,0.5174,,27490.5,1743.67,0.44365,0.0740311,91.54,19.997,0.090642
2023-03-26 00:00:00,20.96,0.9998,0.356095,17.03,0.00001061,6.0691,0.064197,7.26102,27800.0,5.810,1.1050,124.76,1.1512,1.111,4.989,5.687,1.202,11.3264,0.99976,0.14157,4.057,672.7,,0.3189,0.5175,,28000.0,1775.66,0.44830,0.0744231,93.44,20.425,0.091983
2023-03-27 01:00:00,19.89,0.9997,0.345703,16.49,0.00001040,5.8744,0.063551,6.86596,27171.3,5.658,1.0461,120.24,1.1817,1.025,4.760,5.345,1.196,10.8422,0.99956,0.13405,3.805,676.3,,0.3189,0.5043,,27134.5,1715.42,0.47944,0.0729106,89.25,19.679,0.092776
2023-03-28 01:00:00,20.45,0.9997,0.368160,16.72,0.00001045,6.0597,0.064185,6.94634,27336.6,5.816,1.0857,120.81,1.2965,1.065,4.837,5.570,1.196,11.2150,0.99980,0.14044,4.172,676.0,,0.3246,0.4892,,27267.6,1772.99,0.51400,0.0737505,89.07,20.200,0.097718
2023-03-29 01:00:00,21.11,0.9999,0.381165,17.30,0.00001067,6.1831,0.064398,7.38532,28488.8,5.954,1.1231,123.27,1.2615,1.134,5.148,5.748,1.172,11.4258,0.99984,0.14692,4.352,695.3,,0.3100,0.4989,,28358.2,1793.31,0.54277,0.0755604,91.25,20.681,0.101698
2023-03-30 01:00:00,20.55,1.0000,0.376146,17.22,0.00001057,6.1189,0.064918,7.23245,28011.3,5.891,1.0918,121.02,1.3720,1.122,5.007,5.554,1.194,11.1410,0.99976,0.14466,4.686,671.9,,0.3109,0.4930,,28034.0,1793.71,0.53229,0.0742503,89.07,20.252,0.106333
2023-03-31 01:00:00,21.18,0.9998,0.398200,17.70,0.00001083,6.3430,0.065600,7.59166,28509.9,6.063,1.1199,123.91,1.3503,1.137,5.195,5.697,1.218,11.1832,0.99973,0.14570,4.730,686.0,,0.2884,0.4861,,28466.8,1821.86,0.53798,0.0770773,89.62,20.744,0.112123
2023-04-01 01:00:00,21.09,0.9999,0.392070,17.80,0.00001117,6.3511,0.066400,7.55151,28361.1,6.095,1.1118,126.11,1.2755,1.114,5.242,5.748,1.259,11.4037,0.99924,0.14314,5.180,692.2,,0.2888,0.5007,,28462.8,1821.06,0.50973,0.0818501,92.60,21.236,0.108374
2023-04-02 01:00:00,20.52,0.9996,0.381735,17.27,0.00001081,6.2640,0.065277,7.25393,28191.6,5.942,1.0966,123.03,1.2943,1.053,5.069,5.550,1.240,11.1207,0.99973,0.13876,5.200,672.0,,0.2602,0.5023,,28185.0,1795.01,0.51871,0.0791241,92.92,20.435,0.106537
2023-04-03 01:00:00,20.45,0.9997,0.387281,17.13,0.00001122,6.4240,0.065737,7.23527,27642.4,5.934,1.0996,127.72,1.3269,1.050,4.928,5.567,1.232,11.1385,0.99959,0.13941,5.888,676.3,,0.2647,0.5116,,27800.7,1809.72,0.49618,0.0960362,92.99,20.724,0.106700
2023-04-04 01:00:00,20.91,0.9997,0.389515,17.62,0.00001124,6.4385,0.065753,7.36796,28133.6,6.157,1.1389,127.02,1.3413,1.068,4.989,5.616,1.299,11.2756,0.99962,0.14301,5.462,681.0,,0.2631,0.5422,,28175.5,1871.99,0.50367,0.0952056,92.57,21.137,0.106119
2023-04-05 01:00:00,20.98,0.9997,0.392315,18.00,0.00001123,6.4073,0.066113,7.32291,28285.4,6.234,1.1407,127.34,1.3043,1.108,4.988,5.671,1.339,11.5351,0.99945,0.14769,5.515,694.6,,0.2426,0.5523,,28179.1,1909.02,0.50646,0.0927238,92.63,21.180,0.107346
2023-04-06 01:00:00,20.64,0.9997,0.383166,17.99,0.00001096,6.2810,0.066124,7.19559,28129.5,6.080,1.1155,126.00,1.2999,1.059,4.887,5.603,1.326,11.3317,0.99971,0.14570,5.650,721.1,,0.2457,0.5396,,28040.0,1873.13,0.50313,0.0853935,90.96,20.674,0.105769
2023-04-07 01:00:00,20.46,0.9999,0.383577,17.63,0.00001095,6.1782,0.066073,7.27580,27900.0,6.007,1.1074,124.66,1.2748,1.031,4.997,5.805,1.384,11.0700,0.99967,0.14275,5.587,695.2,,0.2378,0.5681,,27922.9,1864.43,0.51308,0.0823500,90.67,20.486,0.106362
2023-04-08 01:00:00,20.05,0.9998,0.385544,17.47,0.00001088,6.1330,0.066207,7.14000,28124.2,5.925,1.1029,123.79,1.3090,1.028,4.906,5.786,1.415,10.9567,0.99972,0.14175,5.430,686.4,,0.2419,0.6286,,27956.0,1849.63,0.50537,0.0813162,89.98,20.370,0.104417
2023-04-09 01:00:00,20.30,0.9998,0.389595,17.59,0.00001097,6.2132,0.066672,7.21256,28347.4,5.920,1.1016,125.60,1.4840,1.045,5.032,5.762,1.400,11.0434,0.99980,0.14384,5.715,705.7,,0.2471,0.6163,,28333.7,1859.61,0.50589,0.0833077,90.69,20.587,0.104809
2023-04-10 01:00:00,20.91,0.9997,0.397409,17.95,0.00001112,6.2928,0.067350,7.33297,29798.0,6.007,1.1215,127.88,1.5810,1.085,5.176,6.165,1.479,11.1813,0.99944,0.15283,6.292,727.6,,0.2441,0.6322,,29655.0,1911.15,0.51797,0.0848419,93.83,21.032,0.105694
2023-04-11 01:00:00,23.02,0.9998,0.401577,18.17,0.00001105,6.4208,0.066392,7.30930,30331.8,5.944,1.1131,128.99,1.5973,1.086,5.345,6.095,1.480,11.2751,0.99965,0.14796,6.644,726.6,,0.2569,0.7379,,30227.6,1891.99,0.51756,0.0841760,94.36,21.548,0.105154
2023-04-12 01:00:00,23.81,0.9997,0.404657,18.24,0.00001096,6.4045,0.065135,7.23320,30364.4,5.959,1.1037,128.87,1.6032,1.130,5.400,5.960,1.363,11.3434,0.99973,0.14763,6.579,726.6,,0.2470,0.6798,,29895.2,1917.94,0.50495,0.0834004,92.06,22.074,0.103566
2023-04-13 01:00:00,24.46,0.9999,0.425660,18.84,0.00001112,6.6406,0.065297,7.46767,30716.3,6.200,1.1350,131.20,1.7358,1.138,5.473,6.082,1.353,11.8100,0.99991,0.15063,6.744,754.3,,0.2652,0.6771,,30405.9,2014.28,0.51329,0.0874927,94.21,22.480,0.105383
2023-04-14 01:00:00,24.75,0.9999,0.438532,19.24,0.00001127,6.7344,0.066250,7.74856,30698.1,6.313,1.1613,132.45,1.6788,1.215,5.508,6.234,1.386,12.2575,0.99996,0.16199,8.041,775.2,,0.2581,0.6464,,30493.2,2101.92,0.52358,0.0887625,96.41,22.464,0.107010
2023-04-15 01:00:00,24.08,0.9998,0.452946,19.11,0.00001158,6.8041,0.065994,8.01071,31499.9,6.278,1.1707,132.93,1.7761,1.205,5.894,6.292,1.483,12.3946,0.99980,0.16750,8.244,778.1,,0.2449,0.6358,,30315.9,2092.10,0.52010,0.0889351,96.80,22.144,0.106566
2023-04-16 01:00:00,25.35,0.9998,0.451682,20.15,0.00001158,6.8288,0.066541,8.14586,30717.5,6.321,1.1845,134.27,1.9718,1.215,6.078,6.355,1.467,12.6656,0.99970,0.16653,9.327,802.1,,0.2402,0.6554,,30316.0,2119.97,0.52120,0.0904569,100.11,22.240,0.107465
2023-04-17 01:00:00,24.59,0.9999,0.434348,20.52,0.00001139,6.6983,0.065780,8.16172,29488.0,6.132,1.1536,132.00,2.0288,1.127,6.244,6.116,1.456,12.3440,0.99986,0.17244,9.035,783.2,,0.2447,0.6346,,29449.2,2076.45,0.51107,0.0914034,98.90,21.757,0.104001
2023-04-18 01:00:00,24.82,0.9998,0.443380,21.23,0.00001156,6.9269,0.066752,8.57692,30400.0,6.330,1.1729,133.59,1.9438,1.149,6.814,6.241,1.400,12.5533,0.99987,0.16970,8.621,786.9,,0.2321,0.6325,,30388.8,2104.50,0.53189,0.0941999,101.87,21.879,0.105644
2023-04-19 01:00:00,22.72,1.0000,0.416377,18.97,0.00001085,6.3179,0.065732,7.76712,28629.0,5.831,1.0852,125.09,1.8915,1.036,6.114,5.703,1.355,11.7079,0.99995,0.15214,8.296,718.6,,0.2386,0.6271,,28814.0,1934.82,0.49198,0.0879399,90.53,20.335,0.097627
2023-04-20 01:00:00,22.19,1.0001,0.400707,18.32,0.00001058,6.1082,0.065420,7.51159,28186.5,5.791,1.0463,123.17,1.6347,0.972,5.879,5.560,1.311,11.3876,0.99999,0.14703,7.901,713.6,,0.2448,0.6466,,28241.5,1943.63,0.47559,0.0838790,90.25,20.070,0.095740
2023-04-21 01:00:00,21.27,1.0003,0.382434,16.93,0.00001028,5.8494,0.065000,7.11328,27226.1,5.477,1.0110,119.94,1.8038,0.931,5.535,5.261,1.337,10.8276,1.00020,0.13678,7.245,679.4,,0.2551,0.6249,,27264.3,1849.26,0.44940,0.0784359,85.36,19.225,0.092981
2023-04-22 01:00:00,21.81,1.0000,0.396189,17.23,0.00001046,5.9500,0.066114,7.17675,27777.3,5.506,1.0252,122.33,1.7097,0.985,5.603,5.323,1.384,11.0364,1.00002,0.14159,7.609,699.1,,0.2681,0.6418,,27818.8,1874.22,0.47234,0.0803086,87.04,20.198,0.095623
2023-04-23 01:00:00,21.47,0.9998,0.388730,16.86,0.00001033,5.9050,0.066649,7.08498,27585.1,5.430,1.0043,119.77,1.7814,0.948,5.410,5.279,1.329,10.8275,0.99987,0.13839,6.878,684.3,,0.2614,0.6493,,27589.7,1861.89,0.46477,0.0788238,86.77,19.738,0.094535
2023-04-24 01:00:00,21.39,0.9999,0.383942,16.97,0.00001028,5.8838,0.066091,7.06968,27457.4,5.359,0.9898,119.22,2.0199,0.971,5.400,5.260,1.330,10.8945,0.99990,0.13556,6.998,681.5,,0.2762,0.6463,,27518.6,1841.50,0.46046,0.0786982,88.38,19.427,0.093385
2023-04-25 01:00:00,21.92,0.9998,0.394379,17.64,0.00001037,5.9981,0.065843,7.27458,28250.2,5.450,1.0046,120.35,2.2907,0.978,5.483,5.350,1.331,11.0400,0.99984,0.14133,8.296,693.1,,0.2632,0.6750,,28300.9,1865.90,0.46974,0.0797515,91.06,19.854,0.094967
2023-04-26 01:00:00,21.28,1.0000,0.401646,17.19,0.00001018,5.8519,0.065084,7.00498,28340.1,5.354,0.9859,117.53,2.3401,0.957,5.286,5.252,1.330,10.9328,0.99996,0.13890,8.358,688.6,,0.2620,0.6710,,28424.9,1866.14,0.46217,0.0785513,88.23,19.333,0.093583
2023-04-27 01:00:00,22.34,0.9997,0.409890,17.71,0.00001029,5.9693,0.065751,7.17459,29448.7,5.563,1.0128,117.05,2.3707,1.060,5.748,5.390,1.467,11.5293,0.99975,0.14044,8.952,702.8,,0.2731,0.7029,,29472.4,1908.78,0.46695,0.0801485,89.73,19.721,0.094464
2023-04-28 01:00:00,23.37,0.9998,0.405043,17.58,0.00001026,5.9499,0.066647,7.05215,29400.0,5.520,0.9994,118.17,2.3752,1.032,6.053,5.513,1.499,11.7211,0.99975,0.13682,8.425,697.9,,0.2684,0.6811,,29323.9,1892.70,0.48006,0.0803690,89.71,19.675,0.094782
2023-04-29 01:00:00,23.22,0.9998,0.402558,17.46,0.00001029,6.0437,0.067980,7.18657,29196.4,5.631,1.0039,119.79,2.4000,1.007,6.489,5.581,1.486,11.7126,0.99981,0.13872,8.063,709.1,,0.2706,0.6896,,29240.6,1908.26,0.47830,0.0815632,91.11,19.762,0.095755
2023-04-30 01:00:00,22.72,0.9998,0.395787,17.10,0.00001011,5.8753,0.067201,7.02712,29400.0,5.449,0.9811,117.80,2.2095,0.995,6.407,5.419,1.440,11.5207,0.99981,0.13576,7.773,697.3,,0.2420,0.6704,,29243.1,1869.58,0.47163,0.0794620,88.17,19.541,0.094573
2023-05-01 01:00:00,21.98,0.9999,0.386936,16.64,0.00000998,5.6650,0.068491,6.89995,27757.2,5.330,0.9603,116.98,2.0707,0.935,5.768,5.300,1.501,11.0063,0.99993,0.13093,7.837,699.3,,0.2455,0.6760,,28074.1,1831.76,0.46478,0.0788206,86.75,19.155,0.092637
2023-05-02 01:00:00,22.28,1.0000,0.391797,16.87,0.00001001,5.7148,0.069237,6.98991,28000.5,5.331,0.9774,119.24,2.2854,0.933,5.738,5.282,1.473,11.0360,0.99999,0.13279,7.887,701.2,,0.2286,0.6403,,28677.1,1870.55,0.46472,0.0787807,88.23,19.284,0.093638
2023-05-03 01:00:00,22.25,0.9999,0.393895,17.28,0.00001011,5.7776,0.069242,7.11863,29200.0,5.381,1.0059,120.57,2.2108,0.940,5.930,5.343,1.472,11.1119,0.99996,0.13647,7.964,700.5,,0.2281,0.6190,,29033.3,1905.00,0.46322,0.0796360,88.85,19.542,0.093516
2023-05-04 01:00:00,21.73,1.0000,0.387325,16.91,0.00000989,5.6737,0.069416,7.00057,28800.0,5.261,0.9821,117.43,2.1898,0.901,5.885,5.265,1.529,10.9812,0.99996,0.13228,7.384,688.0,,0.2187,0.6539,,28852.7,1877.29,0.46126,0.0783871,88.47,19.252,0.093502
2023-05-05 01:00:00,22.85,1.0001,0.394038,17.38,0.00001002,5.8482,0.071033,7.23269,29585.6,5.553,0.9976,120.09,2.0833,0.915,5.944,5.271,1.482,11.2275,1.00006,0.13446,7.845,725.1,,0.1879,0.6463,,29530.2,1995.34,0.46769,0.0803921,88.71,19.669,0.094397
2023-05-06 01:00:00,21.97,0.9999,0.380121,16.64,0.00000948,5.6504,0.070394,6.94480,28900.0,5.312,0.9775,117.44,2.1240,0.860,5.582,5.054,1.439,10.8620,1.00005,0.12692,7.287,691.0,,0.1828,0.6342,,28901.7,1899.85,0.45913,0.0769328,83.51,18.993,0.092644
2023-05-07 01:00:00,21.60,0.9999,0.376920,16.42,0.00000936,5.6349,0.069326,6.90514,28600.0,5.289,0.9635,116.22,1.8667,0.862,5.518,5.029,1.450,10.9891,0.99987,0.12589,7.267,703.6,,0.1864,0.6340,,28468.0,1873.24,0.44925,0.0765715,83.53,18.795,0.092012
2023-05-08 01:00:00,20.64,1.0000,0.365551,15.43,0.00000893,5.3728,0.068467,6.59310,27600.0,4.979,0.9009,111.25,1.7461,0.789,5.347,4.543,1.384,10.6100,1.00002,0.11707,6.659,671.9,,0.1892,0.6500,,27693.2,1848.86,0.42924,0.0724641,77.83,18.280,0.089496
2023-05-09 01:00:00,20.68,0.9999,0.363459,15.32,0.00000901,5.3273,0.069046,6.52720,27138.6,4.957,0.8780,122.12,1.8350,0.767,5.280,4.554,1.347,10.4076,0.99987,0.11494,6.300,674.5,,0.1800,0.6390,,27635.0,1848.17,0.42903,0.0731158,79.93,18.767,0.089115
2023-05-10 01:00:00,20.94,0.9999,0.370822,15.56,0.00000904,5.4648,0.069410,6.60333,27402.8,5.134,0.8787,115.85,1.7101,0.787,5.302,4.606,1.360,10.9954,0.99992,0.11983,6.658,660.6,,0.1816,0.5845,,27617.8,1842.00,0.43055,0.0732025,80.98,18.846,0.089069
2023-05-11 01:00:00,20.21,0.9999,0.360123,14.96,0.00000870,5.2777,0.067706,6.37379,26636.7,5.073,0.8417,113.39,1.8175,0.732,5.011,4.361,1.379,11.0385,0.99984,0.11137,5.827,621.9,,0.1905,0.6267,,26979.3,1795.40,0.42110,0.0719581,80.94,18.145,0.089452
2023-05-12 01:00:00,20.91,1.0000,0.370340,15.19,0.00000885,5.3432,0.069121,6.62300,26886.8,5.199,0.8651,114.95,1.8362,0.758,5.231,4.438,1.394,11.1567,0.99997,0.11646,6.138,637.9,,0.1974,0.6304,,26800.0,1808.26,0.43058,0.0723745,80.47,18.206,0.089035
2023-05-13 01:00:00,20.86,1.0000,0.364479,14.92,0.00000873,5.3473,0.069373,6.49472,27383.9,5.115,0.8486,113.00,1.8336,0.747,5.165,4.401,1.405,10.8947,1.00000,0.11666,6.032,633.2,,0.1833,0.6449,,26786.3,1796.22,0.42440,0.0716983,80.27,18.159,0.088240
2023-05-14 01:00:00,20.95,0.9998,0.370929,15.02,0.00000879,5.3483,0.069411,6.54129,26867.8,5.137,0.8595,115.27,1.7994,0.752,5.191,4.454,1.393,10.9154,0.99981,0.11693,6.107,627.1,,0.1887,0.6599,,26923.0,1799.85,0.42523,0.0719526,83.55,18.139,0.088713
2023-05-15 01:00:00,21.01,0.9999,0.367098,15.10,0.00000880,5.3124,0.070166,6.63777,27357.8,5.123,0.8600,116.27,1.9277,0.759,5.247,4.442,1.371,10.8042,0.99993,0.12564,6.422,636.4,,0.1995,0.6930,,27167.6,1816.64,0.42732,0.0719753,86.92,18.277,0.088109
2023-05-16 01:00:00,20.67,0.9999,0.368100,14.90,0.00000879,5.2968,0.070555,6.66198,26987.8,5.144,0.8456,117.00,2.2941,0.742,5.233,4.418,1.413,10.8771,0.99977,0.12337,6.143,633.0,,0.2227,0.6530,,27036.0,1823.92,0.44173,0.0726851,89.92,18.231,0.087997
2023-05-17 01:00:00,21.04,0.9999,0.375336,15.16,0.00000877,5.4190,0.071088,6.75333,27455.7,5.339,0.8865,118.05,2.3959,0.788,5.371,4.532,1.397,10.9377,0.99996,0.12419,6.613,639.1,,0.2288,0.7240,,27402.3,1821.75,0.44825,0.0747828,93.85,18.553,0.088641
2023-05-18 01:00:00,20.35,0.9999,0.371086,14.71,0.00000871,5.3370,0.070346,6.53411,26830.9,5.307,0.8728,115.38,2.3137,0.766,5.295,4.455,1.360,10.7498,0.99988,0.12089,6.691,628.0,,0.2384,0.7209,,26817.9,1801.01,0.45978,0.0733956,90.36,18.372,0.088770
2023-05-19 01:00:00,20.36,0.9999,0.368145,14.69,0.00000868,5.3724,0.070654,6.50297,26990.8,5.311,0.8717,115.49,2.3355,0.766,5.328,4.492,1.340,10.6053,0.99995,0.12373,7.022,629.8,,0.2295,0.6922,,26887.4,1812.66,0.46759,0.0734904,91.71,18.303,0.089218
2023-05-20 01:00:00,20.27,0.9999,0.366323,14.64,0.00000872,5.4105,0.072611,6.50791,26968.2,5.289,0.8772,116.56,2.4596,0.751,5.205,4.513,1.356,10.6152,0.99983,0.12103,7.221,625.1,,0.2283,0.7638,,27111.4,1820.00,0.46866,0.0736584,92.38,18.324,0.088622
2023-05-21 01:00:00,19.62,0.9998,0.360336,14.30,0.00000853,5.2737,0.075092,6.43285,26765.7,5.112,0.8567,114.68,2.4514,0.718,5.062,4.379,1.336,10.4727,0.99977,0.11793,6.732,620.9,,0.2201,0.7813,,26750.6,1804.26,0.45700,0.0721433,92.13,17.990,0.088189
2023-05-22 01:00:00,19.54,0.9998,0.367809,14.68,0.00000878,5.3111,0.077940,6.53482,26920.2,5.076,0.8722,114.75,2.7158,0.728,5.070,4.410,1.332,10.4871,0.99983,0.11860,6.665,629.1,,0.2341,0.8313,,26854.8,1817.45,0.46179,0.0729449,90.89,18.262,0.088057
2023-05-23 01:00:00,20.04,0.9998,0.370380,14.72,0.00000890,5.3992,0.078479,6.50613,27297.1,5.072,0.8896,115.64,2.6364,0.769,5.044,4.522,1.362,10.5222,0.99992,0.12176,6.792,631.9,,0.2140,1.1806,,27221.5,1854.24,0.46560,0.0728251,91.70,18.362,0.088220
2023-05-24 01:00:00,19.21,1.0000,0.363975,14.13,0.00000851,5.2540,0.076832,6.32740,26488.7,4.982,0.8741,112.07,2.7016,0.723,4.820,4.462,1.350,10.4122,0.99992,0.11638,6.400,618.2,,0.2190,1.1823,,26327.7,1799.75,0.45314,0.0706632,85.81,17.797,0.086549
2023-05-25 01:00:00,19.26,0.9998,0.358182,14.09,0.00000851,5.2438,0.076773,6.27591,26130.8,4.949,0.8902,111.98,2.7243,0.739,4.820,4.409,1.338,10.4745,0.99990,0.11589,6.294,624.3,,0.2274,1.0351,,26476.5,1805.83,0.45372,0.0708834,86.65,17.717,0.087076
2023-05-26 01:00:00,19.37,1.0000,0.362663,14.32,0.00000856,5.2469,0.075366,6.35455,26491.4,4.981,0.9105,113.27,2.6434,0.737,4.831,4.440,1.332,10.5359,0.99993,0.11575,6.400,625.9,,0.2372,0.9933,,26706.3,1828.55,0.46877,0.0709941,87.07,18.021,0.087842
2023-05-27 01:00:00,20.46,1.0000,0.366911,14.56,0.00000865,5.3377,0.077237,6.44022,26720.6,5.042,0.9206,113.98,2.7457,0.732,4.914,4.490,1.346,10.5459,1.00000,0.11897,6.395,634.8,,0.2362,1.0409,,26873.7,1831.12,0.47211,0.0726551,88.61,18.185,0.088100
2023-05-28 01:00:00,20.82,1.0000,0.382984,14.91,0.00000880,5.5013,0.077430,6.63960,27729.1,5.149,0.9410,116.62,2.5498,0.774,5.002,4.665,1.337,10.9316,1.00004,0.12414,7.107,648.7,,0.2439,0.9931,,28090.0,1908.51,0.48258,0.0735785,91.53,18.574,0.088744
2023-05-29 01:00:00,20.58,0.9997,0.378694,14.50,0.00000872,5.4587,0.076123,6.64009,27600.0,5.117,0.9091,114.97,2.5706,0.766,4.881,4.640,1.335,10.7557,0.99974,0.12636,7.410,637.4,,0.2387,0.9921,,27741.3,1892.81,0.49450,0.0731283,90.92,18.407,0.089302
2023-05-30 01:00:00,21.26,0.9999,0.377714,14.44,0.00000866,5.4428,0.076408,6.61303,27700.0,5.140,0.9016,114.01,2.5362,0.778,4.831,4.825,1.279,10.8309,0.99967,0.13190,7.635,645.1,,0.2272,0.9105,,27699.2,1900.81,0.52161,0.0723183,92.36,18.265,0.090861
2023-05-31 01:00:00,20.81,0.9999,0.374327,14.12,0.00000858,5.3161,0.075256,6.47480,27200.0,5.022,0.8924,113.29,2.4918,0.732,4.682,4.687,1.210,10.4631,0.99989,0.13301,7.275,634.7,,0.2129,0.9310,,27216.2,1873.59,0.51683,0.0716632,90.42,18.012,0.092515
2023-06-01 01:00:00,20.51,0.9996,0.364620,14.12,0.00000848,5.2081,0.074737,6.33824,26870.2,4.987,0.8880,113.42,2.5720,0.749,4.658,4.696,1.122,10.3279,0.99961,0.12815,7.300,640.2,,0.2228,1.0029,,26814.8,1861.48,0.50655,0.0714121,94.11,17.760,0.091097
2023-06-02 01:00:00,21.25,1.0000,0.378276,14.48,0.00000860,5.2774,0.082702,6.45824,27268.8,5.068,0.8998,114.82,2.6099,0.806,4.812,4.963,1.148,10.6648,1.00002,0.12991,7.886,662.5,,0.2192,1.0800,,27253.2,1907.25,0.52518,0.0725298,95.61,18.159,0.091966
2023-06-03 01:00:00,21.20,0.9999,0.375485,14.57,0.00000861,5.3373,0.081780,6.41942,27000.0,5.072,0.8985,114.96,2.6562,0.795,4.803,4.848,1.166,10.7000,0.99982,0.12852,7.922,675.4,,0.2166,0.9814,,27071.9,1891.99,0.51894,0.0726843,96.01,18.141,0.091942
2023-06-04 01:00:00,21.82,0.9997,0.377182,14.77,0.00000860,5.3149,0.081351,6.44762,27370.9,5.002,0.8929,115.61,2.2834,0.813,4.841,4.649,1.173,10.7415,0.99965,0.12557,7.800,682.2,,0.2146,1.0067,,27122.9,1889.99,0.53481,0.0724806,94.20,18.188,0.091288
2023-06-05 01:00:00,20.01,0.9998,0.351770,13.89,0.00000799,5.0670,0.078372,6.06471,25695.9,4.739,0.8351,108.82,2.4130,0.735,4.345,4.225,1.131,10.0270,0.99987,0.11478,7.101,649.5,,0.2136,1.0562,,25721.0,1810.64,0.50917,0.0665177,87.78,17.020,0.087944
2023-06-06 01:00:00,20.39,0.9997,0.353144,14.64,0.00000819,5.2012,0.078171,6.26057,27169.4,4.773,0.8234,114.86,2.2234,0.751,4.425,4.386,1.166,10.1543,0.99972,0.11911,7.406,650.3,,0.2202,1.2660,,27240.1,1883.98,0.52984,0.0702922,90.91,17.651,0.089704
2023-06-07 01:00:00,18.63,0.9999,0.322235,14.05,0.00000789,5.0227,0.076792,5.91937,26749.7,4.547,0.7654,110.96,2.2797,0.682,4.178,4.137,1.206,9.4236,0.99989,0.11294,6.892,623.7,,0.2330,1.1766,,26352.3,1832.32,0.51830,0.0673217,88.89,16.886,0.087566
2023-06-08 01:00:00,18.88,0.9999,0.323041,13.94,0.00000796,5.0229,0.077428,5.99250,26520.9,4.638,0.7814,111.80,2.2963,0.718,4.183,4.092,1.195,9.4410,1.00002,0.11346,6.976,629.0,,0.2372,1.4523,,26506.7,1846.00,0.52413,0.0679893,88.50,16.981,0.087096
